scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,singularity_time_estimate,monopoly_foc_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,sigma_xl,population_growth,terminal_output_capital_ratio
sigma4_n012,22.0,125.53893920388691,1.844707415209247,0.06799106017809103,0.264,0.31000499945207394,-0.14585492714502324,0.5869124352452812,-0.03259852503547805,-0.07795890602257616,0.21986127012873968,-0.06799106017809103,-6.473661680552301,-6.541652740730392,-6.459096859826739,0.26279646853252325,-7.853093088684339,-6.845471898049369,0.32291243524528124,0.046004999452073925,1.580707415209247,0.018470988539435018,0.0044134931494611545,0.01581245920122274,0.0038124592012227405,0.03938481053950014,0.014114439250700883,0.002114439250700883,0.0021562432403476883,0.28428017939764466,0.015525152540753326,0.09381245920122275,0.043812459201222745,0.001202807513942927,0.998797192486057,0.0015960311237124222,0.250127682489897,0.18765943397063212,0.21147833519342696,0.0008018691035290497,0.0002160489568389508,0.24085741286823714,0.7581246690713949,1.0,0.6689306591471126,0.6697362229083866,1.333560363132988,0.00026747174935827316,0.5143885824253603,0.14623047849198156,4.0309264136483565,49.77143698736652,4.2148173839962055e-11,1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,4.2715157428513395e-08,-6.194843310200482e-10,2.5169902589244897e-08,2.6066589248197047e-08,4.0,0.012,3.0
sigma4_n012,23.0,124.53893920388691,1.8628540860959701,0.07247493845440028,0.276,0.32562020024138416,-0.10670531388965826,0.6009185718413017,-0.02063175607517674,-0.07590901305154929,0.21538075510670485,-0.07247493845440028,-6.435615380960987,-6.508090319415387,-6.38642257742846,0.2747211361515938,-7.776319020344007,-6.771929898753369,0.3249185718413017,0.04962020024138414,1.5868540860959701,0.017833992413605032,0.004554842786310726,0.015424828549802712,0.0034248285498027116,0.03892092340406339,0.013901664693283244,0.0019016646932832441,0.0019473953868920368,0.28310554106000824,0.01608885071361165,0.09342482854980272,0.043424828549802716,0.0012780464505188019,0.9987219535494812,0.0016275562356260248,0.2501302044988501,0.1876625797339931,0.21182036777758478,0.0008177050252232167,0.00023004454538994774,0.2396067281467538,0.7593455222826331,1.0,0.6689095373221304,0.6697655287788662,1.3335648482431217,0.00027275765264621983,0.529856561747926,0.15000532859784224,4.014434308355221,50.88666396051043,3.959177430346017e-11,-1.6653345369377348e-16,-8.326672684688674e-16,0.0,0.0,3.32937623442886e-08,-5.464029428567385e-10,1.9681139284272176e-08,2.0423289920357135e-08,4.0,0.012,3.0
sigma4_n012,24.0,123.53893920388691,1.8803973471000122,0.07710192541813152,0.28800000000000003,0.34086764277931014,-0.0680008806216346,0.6147229848202069,-0.008668865257906187,-0.07405684836639509,0.21075716874691608,-0.07710192541813152,-6.39779205605802,-6.474893981476152,-6.31402157953395,0.28664145687478604,-7.7002136930791885,-6.6987436755125795,0.3267229848202069,0.05286764277931011,1.5923973471000121,0.01726287741260274,0.004699731458555954,0.015076179493145568,0.003076179493145568,0.03849365875601495,0.01371056388477232,0.0017105638847723197,0.0017603613614025626,0.2820490287671078,0.016662817380011595,0.09307617949314557,0.04307617949314557,0.0013576207232573578,0.9986423792767426,0.0016594313334183399,0.25013275450667344,0.18766576028684176,0.21212975635099382,0.0008337166460299273,0.0002448323963871086,0.2384793796547434,0.7604420713028397,1.0000000000000002,0.6688881810066096,0.6697975119892725,1.333569383176713,0.0002781023473603603,0.5457349066893248,0.15392400039603227,3.9995910306098117,51.991123115753936,3.695641015433182e-11,6.245004513516506e-16,1.249000902703301e-16,0.0,0.0,2.5430047300573078e-08,-4.713859823313182e-10,1.5079463875494747e-08,1.5682302859088004e-08,4.0,0.012,3.0
sigma4_n012,25.0,122.53893920388691,1.8973993705269594,0.08187562272439718,0.3,0.3557841144695602,-0.029707282868586135,0.628346118089554,0.0032900385308318307,-0.07238181949574307,0.2059869220689139,-0.08187562272439718,-6.36009524763484,-6.4419708703592375,-6.241865368022685,0.2985571631033524,-7.624707423826618,-6.625876347995851,0.328346118089554,0.05578411446956022,1.5973993705269594,0.016750385749414176,0.004848284223128859,0.014762216029085791,0.0027622160290857907,0.03809855487878387,0.013538729912720981,0.0015387299127209812,0.001592751235901524,0.281097624330563,0.01724768835978283,0.0927622160290858,0.042762216029085795,0.0014417965079229775,0.998558203492077,0.0016917752170642363,0.25013534201736515,0.18766898747804167,0.21240984012527303,0.0008499636378042449,0.00026046201011003216,0.23746335782232572,0.76142621652976,0.9999999999999999,0.6688665106045669,0.6698322724358591,1.3335739848368573,0.0002835257576287933,0.5620425173885613,0.15798881641069373,3.986214588153153,53.08586201217692,3.422943872788409e-11,-9.71445146547012e-17,1.3877787807814457e-17,0.0,0.0,1.8886152409330892e-08,-3.946804601889786e-10,1.1233366193838523e-08,1.1710357288030604e-08,4.0,0.012,3.0
sigma4_n012,26.0,121.53893920388691,1.913915526838003,0.08679975656467528,0.312,0.3704023704644477,0.008205631418293738,0.6418061591556337,0.015244828804615813,-0.07086557332926074,0.20106630137520654,-0.08679975656467528,-6.322436971417044,-6.409236727981719,-6.169928769258718,0.3104679718803897,-7.549738332729687,-6.553295233303966,0.32980615915563366,0.058402370464447684,1.601915526838003,0.016290148794387962,0.00500062512039775,0.014479156757710575,0.0024791567577105746,0.037731675491379256,0.013384049377118679,0.0013840493771186783,0.0014424687153069549,0.2802398689627593,0.017844088847551794,0.09247915675771058,0.04247915675771058,0.001530855163607666,0.9984691448363924,0.0017247049914038415,0.2501379763993123,0.18767227298521516,0.2126636064353249,0.0008665048192015488,0.00027698575145645386,0.23654788677908342,0.7623086226502586,1.0,0.6688444476557593,0.6698699214840086,1.3335786698859584,0.000289047525039025,0.5787985605563706,0.16220243276615104,3.974144733098028,54.17182693568871,3.139824511499967e-11,2.914335439641036e-16,1.3877787807814457e-17,0.0,0.0,1.3461915061852014e-08,-3.1658289358083014e-10,8.031397095986659e-09,8.394373890441287e-09,4.0,0.012,3.0
sigma4_n012,27.0,120.53893920388691,1.9299952095451491,0.09187817671809523,0.324,0.3847516117487243,0.0457643100608197,0.6551193114088018,0.027195361580451577,-0.06949172368631057,0.19599146927993694,-0.09187817671809523,-6.284736632350798,-6.376614809068894,-6.098189551965022,0.3223735839937538,-7.47525141615009,-6.480971364254939,0.33111931140880174,0.06075161174872429,1.605995209545149,0.01587656230424983,0.005156877304302078,0.014223663931479676,0.0022236639314796754,0.0373895373892644,0.013244661180578099,0.0012446611805780987,0.0013076699792446966,0.27946564827721115,0.01845263393226348,0.09222366393147968,0.04222366393147968,0.0016250941084824918,0.9983749058915176,0.0017583368155499241,0.250140666945244,0.1876756283894641,0.21289373160018216,0.000883398532076776,0.0002944590164958554,0.23572329089586247,0.763098851555565,1.0,0.6688219143335815,0.6699105820737196,1.3335834548523584,0.00029468713434167306,0.596022521648506,0.16656782040031784,3.9632399668228584,55.24987306156412,2.8446911493063e-11,-1.249000902703301e-16,1.5265566588595902e-16,-1.1102230246251565e-16,0.0,8.988375568147466e-09,-2.374407120572797e-10,5.378837332134512e-09,5.63815249349231e-09,4.0,0.012,3.0
sigma4_n012,28.0,119.53893920388691,1.9456825458501477,0.09711485571672483,0.336,0.39885789812681754,0.08299191843613163,0.6683000286653047,0.0391414754250089,-0.0682456165735012,0.19075846562241416,-0.09711485571672483,-6.246920090228368,-6.344034945945093,-6.026628096039213,0.3342736830348564,-7.401197745998662,-6.408879071280809,0.33230002866530467,0.06285789812681752,1.6096825458501476,0.015504681970971629,0.005317163140737389,0.01399278382387243,0.00199278382387243,0.037069049582863896,0.013118922009280887,0.0011189220092808864,0.00118672921961549,0.2787660115874922,0.01907392910081712,0.09199278382387244,0.041992783823872434,0.0017248277370946912,0.9982751722629053,0.001792786641544545,0.2501434229313236,0.18767906524898073,0.21310261646211623,0.0009007030124539946,0.0003129404082074626,0.2349808773241089,0.7638054792552295,0.9999999999999999,0.6687988329501651,0.6699543888626638,1.3335883562354567,0.00030046403738085033,0.6137342546672595,0.1710882503482142,3.953375021682348,56.320773554637924,2.5362253963656656e-11,2.220446049250313e-16,4.996003610813204e-16,0.0,0.0,5.322478338273817e-09,-1.5765272247392215e-10,3.1949601783654025e-09,3.3596450621509177e-09,4.0,0.012,3.0
sigma4_n012,29.0,118.53893920388691,1.9610170113765684,0.10251388809454415,0.34800000000000003,0.412744506353332,0.11990870525210602,0.6813612180233886,0.051082991446449295,-0.06711412707560077,0.18536320829626174,-0.10251388809454415,-6.208918851555743,-6.311432739650287,-5.95522710460343,0.34616793441126853,-7.32753377556708,-6.33699561836548,0.33336121802338853,0.06474450635333195,1.6130170113765683,0.015170135499604442,0.0054816042769542505,0.013783896340173053,0.001783896340173053,0.036767461834648206,0.013005377294539322,0.0010053772945393218,0.001078209650451356,0.2781330192126456,0.01970857071365306,0.09178389634017306,0.04178389634017306,0.0018303883809786667,0.9981696116190213,0.0018281709465839768,0.25014625367572674,0.18768259517198016,0.21329241740624172,0.0009184767582351922,0.00033249192177053433,0.23431283234220693,0.7644361989777873,0.9999999999999999,0.6687751254657887,0.6700014884054044,1.3335933906099062,0.00030639777597607216,0.6319540300921402,0.17576728239312608,3.9444387321771055,57.385227727539046,2.212807714840892e-11,-1.5265566588595902e-16,-7.632783294297951e-16,0.0,0.0,2.3427419049842912e-09,-7.766895633587456e-11,1.4107806364099806e-09,1.4887095722837529e-09,4.0,0.012,3.0
sigma4_n012,30.0,117.53893920388691,1.9760339639666784,0.10807948969225767,0.36,0.4264322417934533,0.1565323208489623,0.6943144159771876,0.06301971323609505,-0.06608548293899269,0.1798014940225512,-0.10807948969225767,-6.170669368014644,-6.278748857706901,-5.88397135293053,0.35805598431109603,-7.254220735620965,-6.265300885119236,0.3343144159771876,0.0664322417934533,1.6160339639666783,0.014869048215720757,0.0056503216841606195,0.013594672221798228,0.0015946722217982275,0.03648232092674448,0.012902736630793221,0.0009027366307932209,0.0009808389753174218,0.27755961279332797,0.020357146442511694,0.09159467222179823,0.04159467222179823,0.0019421273142794363,0.9980578726857205,0.0018646074635044116,0.25014916859708036,0.18768622988942052,0.21346507352351932,0.0009367788960042043,0.0003531791397891798,0.23371212966787974,0.7649979122963269,0.9999999999999999,0.668750712999452,0.6700520393670955,1.33359857472958,0.00031250810454375145,0.650702581361452,0.18060875652630365,3.936332226198015,58.44386836199217,1.872418886605942e-11,3.3306690738754696e-16,-9.43689570931383e-16,0.0,0.0,-5.428325150491631e-11,2.0106746129178177e-12,-3.279764133889973e-11,-3.474352056054286e-11,4.0,0.012,3.0
sigma4_n012,31.0,116.53893920388691,1.9907651088336127,0.11381599699204539,0.372,0.43993971052373165,0.19287809506594647,0.7071699418474164,0.07495142676466297,-0.06514911079169738,0.17406899909336015,-0.11381599699204539,-6.132112425402668,-6.245928422394713,-5.812847468971018,0.3699374586171256,-7.181224107366862,-6.193777088423332,0.33516994184741644,0.06793971052373166,1.6187651088336126,0.014597979813421882,0.0058234356750511895,0.013423036526484432,0.0014230365264844315,0.03621143332464645,0.01280985286511438,0.0008098528651143792,0.0008934885231681733,0.2770395046257104,0.02102023566248736,0.09142303652648444,0.041423036526484436,0.002060415806010908,0.9979395841939891,0.0019022159145496982,0.25015217727316397,0.18768998132800938,0.21362233046808946,0.0009556695494460938,0.0003750714378459679,0.233172449180834,0.7654968098318738,1.0,0.6687255153372517,0.6701062127697486,1.3336039256320238,0.00031881511330220384,0.6700011502621469,0.18561678676728136,3.928967380868305,59.49726828513201,1.5134477004963287e-11,-8.326672684688674e-17,-1.1934897514720433e-15,0.0,0.0,-1.956918771126026e-09,8.083823888060948e-11,-1.1865114186299097e-09,-1.2622844713927606e-09,4.0,0.012,3.0
sigma4_n012,32.0,115.53893920388691,2.0052389052170976,0.11972786645787918,0.384,0.4532835576002211,0.22895928051290815,0.7199370318812821,0.08687790023826848,-0.06429550165095138,0.16816128011066844,-0.11972786645787918,-6.093192609757256,-6.212920476215135,-5.7418437410793635,0.3818119617687879,-7.108513161193716,-6.1224085381597275,0.3359370318812821,0.06928355760022109,1.6212389052170977,0.014353870328835117,0.006001065897605068,0.013267137324464752,0.0012671373244647517,0.03595283316270675,0.012725704251481673,0.0007257042514816729,0.0008151554412028084,0.27656708280140835,0.021698409792007645,0.09126713732446476,0.041267137324464756,0.0021856462204831676,0.9978143537795169,0.001941118753749663,0.25015528950029997,0.18769386168402508,0.21376576146930573,0.0009752102120560836,0.0003982422007878436,0.23268810473387042,0.7659384428532857,1.0,0.6686994504349877,0.6701641922689234,1.333609460744122,0.00032533935295619054,0.6898715315324443,0.19079575698366788,3.9222654983442555,60.54594628156788,1.1337306093928134e-11,0.0,-1.0547118733938987e-15,-1.1102230246251565e-16,0.0,-3.4407477179920765e-09,1.5822086262690105e-10,-2.0940024766241683e-09,-2.2382348890959136e-09,4.0,0.012,3.0
sigma4_n012,33.0,114.53893920388691,2.0194809229686923,0.12581967385821066,0.396,0.4664786762662313,0.26478726611842296,0.7326239568059727,0.098798883919857,-0.06351609293776517,0.16207377474442186,-0.12581967385821066,-6.053857839638269,-6.17967751349648,-5.670949949248203,0.39367907557003956,-7.036060551936183,-6.051181422420448,0.3366239568059727,0.07047867626623128,1.6234809229686924,0.01413399379460853,0.00618333130617917,0.013125318752981167,0.0011253187529811672,0.03570475468126354,0.012649379131923766,0.0006493791319237656,0.0007449474162535275,0.2761373295544884,0.02239223257556365,0.09112531875298117,0.04112531875298117,0.002318233167330705,0.9976817668326693,0.001981441923544013,0.2501585153538835,0.1876978834985112,0.21389678588515174,0.0009954641269652232,0.0004227690501544201,0.23225397992397614,0.7663277868989041,0.9999999999999999,0.6686724339112254,0.6702261744584682,1.3336151979898192,0.00033210196180926527,0.7103361169378545,0.19615031841732392,3.916156165438972,61.59037241229312,7.310568816976115e-12,0.0,-1.2212453270876722e-15,0.0,0.0,-4.570582450708072e-09,2.335245798817942e-10,-2.792866668835381e-09,-3.0007253487562835e-09,4.0,0.012,3.0
sigma4_n012,34.0,113.53893920388691,2.0335141560995926,0.13209611354872902,0.40800000000000003,0.47953839209720583,0.30037176503972973,0.7452381251607749,0.11071410992225272,-0.06280316467758323,0.15580180253267795,-0.13209611354872902,-6.014058955379276,-6.146155068928005,-5.600157216739267,0.4055383579413344,-6.9638419629068835,-5.980083618310572,0.3372381251607749,0.0715383920972058,1.6255141560995927,0.01393591832255181,0.0063703501106644874,0.012996097731113175,0.0009960977311131748,0.03546560840655194,0.012580062747624687,0.0005800627476246871,0.0006820695175324687,0.27574575070034296,0.02310226030495477,0.09099609773111318,0.04099609773111318,0.0024586147024517157,0.9975413852975483,0.002023315631608554,0.2501618652505287,0.18770205973443282,0.21401668562343518,0.0010164966768708421,0.00044873408316202566,0.23186547085554887,0.7666692983844183,1.0,0.6686443785268222,0.6702923692006802,1.3336211559007178,0.0003391247963068888,0.7314179390443785,0.20168538867748984,3.9105762676479023,62.63097280319801,3.0281888108163457e-12,2.220446049250313e-16,-1.27675647831893e-15,-1.1102230246251565e-16,0.0,-5.4020946119170965e-09,3.060793953360563e-10,-3.3155268756163148e-09,-3.5825779010068004e-09,4.0,0.012,3.0
sigma4_n012,35.0,112.53893920388691,2.0473592991910503,0.1385619976935444,0.42,0.49247462544802206,0.3357209803774345,0.757786174359345,0.12262329197954981,-0.06214974794013817,0.14934056574769983,-0.1385619976935444,-5.973749357616972,-6.112311355310517,-5.529457879476489,0.4173893416139427,-6.891835792169217,-5.909104525050541,0.33778617435934505,0.07247462544802208,1.6273592991910504,0.013757471592467221,0.00656223970425599,0.01287814376369261,0.0008781437636926105,0.03523396049276875,0.012517025839708928,0.0005170258397089282,0.0006258128251723782,0.27538831443543216,0.023829041975543155,0.09087814376369262,0.040878143763692615,0.002607253581025041,0.9973927464189749,0.002066875154182111,0.2501653500123346,0.18770640385641746,0.21412661970754532,0.0010383757872289123,0.0004762241236567762,0.2315184350620508,0.7669669650270635,1.0,0.6686151936466979,0.6703629999789799,1.3336273537325176,0.0003464305660731018,0.7531407148813123,0.207406152003861,3.9054691334890106,63.66813395871225,-1.304512053934559e-15,-1.1102230246251565e-16,-2.3314683517128287e-15,0.0,0.0,-5.983167274126178e-09,3.7518542959913415e-10,-3.6899624189512537e-09,-4.012046410373227e-09,4.0,0.012,3.0
sigma4_n012,36.0,111.53893920388691,2.061034991640913,0.1452222554036085,0.432,0.50529803504929,0.3708417516104351,0.7702740511283677,0.13452612520427812,-0.061549543877421675,0.14268515034556017,-0.1452222554036085,-5.932884688606506,-6.0781069440101145,-5.4588453709606055,0.4292315327649822,-6.820022875527902,-5.838234916572835,0.33827405112836767,0.07329803504929006,1.6290349916409133,0.013596710909120568,0.006759116570206562,0.012770261364371559,0.0007702613643715585,0.03500851474813779,0.012459614757154291,0.0004596147571542912,0.0005755445614541443,0.2750613980738532,0.024573119374575993,0.09077026136437157,0.04077026136437156,0.002764638563600853,0.9972353614363991,0.0021122616726196334,0.25016898093380957,0.18771092991374355,0.21422763722254207,0.0010611723460849385,0.000505330985445813,0.23120914586511712,0.7672243508033522,1.0,0.6685847846793448,0.6704383042698444,1.3336338115824562,0.0003540429745702157,0.7755288896589199,0.21331806063624553,3.9007837893327717,64.7022066498011,9.992007221626409e-16,-1.1102230246251565e-16,-3.2751579226442118e-15,0.0,0.0,-6.355023762436018e-09,4.401203386114605e-10,-3.940320819628695e-09,-4.313437780567586e-09,4.0,0.012,3.0
