scenario,sigma_xl,sigma_hm,horizon,time,population_path_error,labor_market_error_independent,final_production_log_error_independent,inference_identity_log_error_independent,automated_service_log_error_independent,research_ces_log_error_independent,capability_law_log_error_independent,capital_price_error_independent,net_interest_error_independent,wage_foc_log_error_independent,ai_price_foc_log_error_independent,ai_share_error_independent,research_price_log_error_independent,human_demand_log_error_independent,automated_service_demand_log_error_independent,automated_share_quantity_error_independent,automated_share_expenditure_error_independent,research_scale_foc_log_error_independent,research_compute_foc_log_error_independent,research_human_foc_log_error_independent,resource_constraint_error_independent,profit_shadow_ratio_error_independent,static_max_abs_error,monopoly_foc_log_error_independent,monopoly_soc_margin_independent,rhs_capital_growth,rhs_capability_growth,rhs_consumption_growth,rhs_shadow_growth,stored_capital_rate_error,stored_capability_rate_error,stored_consumption_rate_error,stored_shadow_rate_error,ai_share_independent,automated_research_share_independent,inference_output_share_independent,research_output_share_independent,human_population_share_independent,profit_shadow_ratio_independent,net_interest_rate_independent,bounded_exp_min_argument,bounded_exp_max_argument,bounded_exp_clipping_count,fd_capital_growth,fd_capital_growth_residual,fd_capability_growth,fd_capability_growth_residual,fd_consumption_growth,fd_consumption_growth_residual,fd_shadow_growth,fd_shadow_growth_residual
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,54.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,-1.4210854715202004e-14,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-14,0.0,-5.2735593669694936e-15,0.0,-2.220446049250313e-16,1.1102230246251565e-16,-2.2426505097428162e-14,-1.1102230246251565e-16,0.0,2.2426505097428162e-14,1.5959455978986625e-15,0.19378204777930613,0.012382670482960038,0.002188458923107168,0.012576176936647344,0.009006535689633624,0.0,0.0,0.0,0.0,0.4586333326481569,0.35,0.038972496157456994,0.00019003673727570163,0.0009720625152427903,0.031416449122396224,0.04057617693664735,-9.861194574119168,-0.20951359584463447,0.0,0.01238279671157364,1.262286136016061e-07,0.002188458716412426,-2.0669474205120553e-10,0.012576258244246533,8.130759918817398e-08,0.009006602578083433,6.688844980846931e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,56.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,-1.3322676295501878e-14,4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,0.0,0.0,2.220446049250313e-14,0.0,-5.2735593669694936e-15,0.0,-2.7755575615628914e-16,5.551115123125783e-17,-2.2426505097428162e-14,0.0,0.0,2.2426505097428162e-14,8.881784197001252e-16,0.19358656940655794,0.012437780806702645,0.002188994368640966,0.012611045188544924,0.009033596013528766,0.0,0.0,0.0,6.938893903907228e-18,0.45838169908195037,0.35,0.038873575293964645,0.0001895538759650265,0.0009691449787623867,0.03142421956921129,0.04061104518854493,-9.863353805233869,-0.227554850452848,0.0,0.012437893144795998,1.1233809335368938e-07,0.0021889941832979945,-1.8534297143921186e-10,0.012611117502205258,7.231366033408348e-08,0.009033655469019842,5.94554910755829e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,58.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-1.509903313490213e-14,0.0,0.0,0.0,1.1102230246251565e-16,-4.440892098500626e-16,-1.1102230246251565e-16,0.0,2.3092638912203256e-14,0.0,-5.10702591327572e-15,0.0,-5.551115123125783e-17,-1.0547118733938987e-15,-2.2870594307278225e-14,0.0,1.3877787807814457e-17,2.3092638912203256e-14,2.7755575615628914e-17,0.19338969035058295,0.012484187850798016,0.0021895398895208644,0.01264031657097036,0.009056055528970978,0.0,0.0,0.0,-1.3877787807814457e-17,0.45812848315170346,0.35,0.038774118315423434,0.00018907526924348742,0.0009662490377302759,0.031430993249732926,0.040640316570970364,-9.86555891734761,-0.2456450705636513,0.0,0.0124840385920532,-1.4925874481687418e-07,0.0021895401328668163,2.433459518960679e-10,0.01264022048512011,-9.608585025029648e-08,0.009055976473287163,-7.905568381524897e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,60.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.1316282072803006e-14,0.0,-4.9404924595819466e-15,-5.551115123125783e-17,1.1102230246251565e-16,-5.551115123125783e-17,-2.0872192862952943e-14,0.0,0.0,2.1316282072803006e-14,1.2490009027033011e-15,0.19319162018139524,0.012523158486846278,0.0021900934188907356,0.012664807231899507,0.009074585804972377,0.0,0.0,0.0,0.0,0.4578739581830712,0.35,0.03867423405341037,0.00018860034468613608,0.0009633722517014195,0.031436914887604785,0.04066480723189951,-9.86780374567711,-0.26377630501930355,0.0,0.012523276825489512,1.18338643233587e-07,0.0021900932266226197,-1.922681159248485e-10,0.012664883388417076,7.615651756963382e-08,0.009074648469746198,6.266477382138591e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,62.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,-1.3322676295501878e-14,2.220446049250313e-16,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,2.220446049250313e-14,0.0,-4.9404924595819466e-15,1.6653345369377348e-16,-1.1102230246251565e-16,9.43689570931383e-16,-2.1538326677728037e-14,2.220446049250313e-16,0.0,2.220446049250313e-14,-1.0824674490095276e-15,0.1929925489589222,0.012555844714637249,0.0021906530826298802,0.012685258692554748,0.009089796994722031,0.0,0.0,0.0,0.0,0.45761837152635676,0.35,0.038574020793105415,0.00018812858627473896,0.0009605124204021715,0.03144211598204863,0.04068525869255475,-9.870082698133734,-0.281941346438144,0.0,0.012555873230948793,2.8516311544740658e-08,0.0021906530352529155,-4.7376964764506146e-11,0.012685277018003234,1.8325448486802842e-08,0.009089812058085522,1.5063363490580572e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,64.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,-1.3322676295501878e-14,-2.220446049250313e-16,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,2.042810365310288e-14,0.0,-4.6629367034256575e-15,5.551115123125783e-17,-1.6653345369377348e-16,-8.881784197001252e-16,-2.0872192862952943e-14,0.0,6.938893903907228e-18,2.0872192862952943e-14,1.942890293094024e-15,0.19279264800240703,0.012583287410238689,0.0021912171914933317,0.012702340329270957,0.009102239827972904,0.0,0.0,0.0,0.0,0.45736194564653115,0.35,0.038473566740574075,0.00018765953150585955,0.0009576675711725698,0.03144671529789352,0.04070234032927096,-9.87239073431407,-0.3001337009430558,0.0,0.01258320855204227,-7.885819641902103e-08,0.0021912173188826387,1.273893070023735e-10,0.012702289603134902,-5.0726136055501136e-08,0.009102198085425532,-4.174254737178418e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,66.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,-1.4210854715202004e-14,-4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.1316282072803006e-14,0.0,-4.6629367034256575e-15,5.551115123125783e-17,3.3306690738754696e-16,-4.440892098500626e-16,-2.0872192862952943e-14,-1.1102230246251565e-16,0.0,2.1316282072803006e-14,9.992007221626409e-16,0.19259204217901738,0.012606242510069421,0.002191784524871444,0.012716538732345066,0.0091123147967593,0.0,0.0,0.0,0.0,0.4571048427250186,0.35,0.03837293621383928,0.000187192844931807,0.0009548362717562773,0.03145079901884477,0.04071653873234507,-9.874724184681382,-0.318348652273877,0.0,0.012606352929571076,1.1041950165498193e-07,0.002191784347840399,-1.770310452051116e-10,0.012716609750141184,7.101779611780323e-08,0.009112373243302819,5.844654351813694e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,68.0,0.0,-1.1102230246251565e-16,-2.7755575615628914e-17,0.0,0.0,-1.4210854715202004e-14,4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,2.220446049250313e-14,0.0,-5.10702591327572e-15,0.0,2.7755575615628914e-16,4.996003610813204e-16,-2.2426505097428162e-14,-1.1102230246251565e-16,0.0,2.2426505097428162e-14,-1.6653345369377348e-16,0.19239085022126254,0.012625430866314138,0.002192353920780606,0.012728317404213561,0.009120403304892104,0.0,0.0,0.0,6.938893903907228e-18,0.4568472165242513,0.35,0.03827219001802379,0.00018672820968313388,0.0009520171689669096,0.031454449324866816,0.040728317404213565,-9.877079559047903,-0.33658171624629124,0.0,0.012625251685997084,-1.7918031705414783e-07,0.0021923542031761405,2.823955344739837e-10,0.012728202125411021,-1.1527880254026679e-07,0.009120308405588676,-9.489930342769515e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,70.0,0.0,0.0,0.0,0.0,0.0,-1.2434497875801753e-14,-4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,-4.440892098500626e-16,-5.551115123125783e-17,0.0,2.042810365310288e-14,0.0,-4.440892098500626e-15,5.551115123125783e-17,2.7755575615628914e-16,3.3306690738754696e-16,-1.9761969838327786e-14,0.0,6.938893903907228e-18,2.042810365310288e-14,-7.216449660063518e-16,0.19218918109461403,0.012641515344985102,0.002192924312678426,0.01273810211815151,0.00912685561438481,0.0,0.0,0.0,-6.938893903907228e-18,0.4565892077765175,0.35,0.03817138365783246,0.0001862653367152548,0.0009492090278036211,0.03145774180187921,0.040738102118151515,-9.879453655361658,-0.35482877924962153,0.0,0.012640998787701554,-5.165572835481858e-07,0.002192925131077092,8.183986661101927e-10,0.012737769975614965,-3.3214253654552384e-07,0.009126582253224729,-2.733611600812952e-07
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,72.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,-1.3322676295501878e-14,4.440892098500626e-16,0.0,0.0,-1.1102230246251565e-16,-4.440892098500626e-16,0.0,0.0,2.1316282072803006e-14,0.0,-5.10702591327572e-15,0.0,-3.885780586188048e-16,3.3306690738754696e-16,-2.1760371282653068e-14,0.0,0.0,2.1760371282653068e-14,2.498001805406602e-16,0.19198710268732821,0.012654904829232413,0.0021934950502892343,0.012746156074974431,0.009131888414459992,0.0,0.0,0.0,0.0,0.4563309042352354,0.35,0.038070551771720626,0.00018580404779044315,0.0009464110843536599,0.0314607230069942,0.040746156074974435,-9.881844485595325,-0.37308730087334496,0.0,0.012654642309551786,-2.625196806275293e-07,0.0021934954660037744,4.1571454004879493e-10,0.012745987327098585,-1.6874787584636453e-07,0.009131749543980517,-1.3887047947518105e-07
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,74.0,0.0,-1.1102230246251565e-16,-4.440892098500626e-16,0.0,0.0,-1.3322676295501878e-14,0.0,0.0,0.0,2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0,2.1316282072803006e-14,0.0,-4.9404924595819466e-15,-2.220446049250313e-16,-1.1102230246251565e-16,-2.220446049250313e-16,-2.0872192862952943e-14,0.0,0.0,2.1316282072803006e-14,4.718447854656915e-16,0.1917846750286878,0.012665960568147894,0.002194065561562325,0.012752711766454407,0.009135693110062917,0.0,0.0,0.0,0.0,0.4560723833121984,0.35,0.03796972484508661,0.0001853441866545416,0.0009436226681876198,0.03146343406708213,0.04075271176645441,-9.88425029304878,-0.39135504057288184,0.0,0.012666167319701537,2.0675155364309472e-07,0.002194065234058847,-3.275034778961461e-10,0.01275284461927596,1.3285282155287015e-07,0.009135802427589662,1.0931752674435413e-07
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,76.0,0.0,0.0,1.6653345369377348e-16,0.0,0.0,-1.2434497875801753e-14,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,1.9539925233402755e-14,0.0,-4.274358644806853e-15,0.0,1.1102230246251565e-16,-8.881784197001252e-16,-1.9539925233402755e-14,0.0,-6.938893903907228e-18,1.9539925233402755e-14,1.1657341758564144e-15,0.19158195810039824,0.01267504477805606,0.002194635272901789,0.012758001995257125,0.009138461278682848,0.0,0.0,0.0,6.938893903907228e-18,0.4558137220852915,0.35,0.03786893312589267,0.00018488559815684906,0.000940843113555128,0.03146591624747116,0.04075800199525713,-9.886669321454823,-0.4096297578036523,0.0,0.012675555745483272,5.109674272116976e-07,0.0021946344640654406,-8.088363485925232e-10,0.012758330229978083,3.282347209587755e-07,0.009138731336910151,2.7005822730331863e-07
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,78.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,-1.4210854715202004e-14,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,-4.440892098500626e-16,0.0,0.0,2.220446049250313e-14,0.0,-5.2735593669694936e-15,-1.6653345369377348e-16,0.0,5.551115123125783e-16,-2.1316282072803006e-14,0.0,6.938893903907228e-18,2.220446049250313e-14,-2.7755575615628914e-16,0.19137901183440098,0.012682520570418604,0.002195203609164833,0.012762259839831529,0.009140384637910101,0.0,0.0,0.0,-6.938893903907228e-18,0.4555549972967083,0.35,0.03776820662436628,0.00018442812824340872,0.000938071759360549,0.031468210949279894,0.04076225983983153,-9.889099814979991,-0.42790921202107624,0.0,0.01268277941364606,2.588432274561181e-07,0.002195203198051298,-4.111135347081851e-10,0.01276242605463829,1.6621480676201617e-07,0.009140521375208438,1.3673729833650616e-07
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,80.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,-1.3322676295501878e-14,4.440892098500626e-16,0.0,0.0,-2.220446049250313e-16,0.0,5.551115123125783e-17,0.0,2.042810365310288e-14,0.0,-4.9404924595819466e-15,-2.220446049250313e-16,3.3306690738754696e-16,2.220446049250313e-16,-2.020605904817785e-14,-1.1102230246251565e-16,6.938893903907228e-18,2.042810365310288e-14,-9.43689570931383e-16,0.19117589146831254,0.012688722897716137,0.002195770041091992,0.012765700105868812,0.009141639813569094,0.0,0.0,0.0,-6.938893903907228e-18,0.45529627944092416,0.35,0.03766757281489732,0.0001839716360974544,0.0009353080006960004,0.03147035638942328,0.040765700105868816,-9.891540156239744,-0.4461913406363116,0.0,0.012688567130148952,-1.5576756718510554e-07,0.002195770277186247,2.3609425525705774e-10,0.012765600028789747,-1.0007707906475871e-07,0.009141557475340095,-8.233822899883503e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,82.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,-1.3322676295501878e-14,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,2.042810365310288e-14,0.0,-4.440892098500626e-15,2.7755575615628914e-16,-5.551115123125783e-17,-7.216449660063518e-16,-2.020605904817785e-14,0.0,-6.938893903907228e-18,2.042810365310288e-14,3.608224830031759e-16,0.19097262347752947,0.01269380791082765,0.0021963343317353535,0.012768423226543514,0.00914230947442192,0.0,0.0,0.0,6.938893903907228e-18,0.45503760217709327,0.35,0.037567044765134124,0.000183516057009257,0.0009325515557659995,0.031472370348900124,0.04076842322654352,-9.893989581318925,-0.46447518237678914,0.0,0.01269362387383161,-1.8403699604020718e-07,0.0021963346086401846,2.769048310959088e-10,0.012768305004594744,-1.1822194877046666e-07,0.009142212214758413,-9.725966350696003e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,84.0,0.0,0.0,-1.8041124150158794e-16,0.0,0.0,-1.2434497875801753e-14,-4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,-4.440892098500626e-16,-5.551115123125783e-17,0.0,1.9539925233402755e-14,0.0,-4.274358644806853e-15,0.0,-5.551115123125783e-17,-1.6653345369377348e-16,-1.9317880628477724e-14,-1.1102230246251565e-16,0.0,1.9539925233402755e-14,8.881784197001252e-16,0.19076923071172464,0.012697909480261671,0.0021968962805236827,0.012770515361480127,0.009142464556442825,0.0,0.0,0.0,0.0,0.45477899443769276,0.35,0.03746663366147302,0.00018306133624623183,0.0009298021852006372,0.03147426806540065,0.04077051536148013,-9.896447432810584,-0.482759914663854,0.0,0.012697875649422732,-3.383083893929162e-08,0.0021968963313544827,5.083080007253771e-11,0.012770493635609085,-2.172587104144752e-08,0.009142446685086843,-1.7871355981885495e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,86.0,0.0,0.0,-2.3592239273284576e-16,0.0,0.0,-1.1546319456101628e-14,0.0,0.0,0.0,-2.220446049250313e-16,-4.440892098500626e-16,5.551115123125783e-17,0.0,1.865174681370263e-14,0.0,-4.274358644806853e-15,0.0,5.551115123125783e-17,2.220446049250313e-16,-1.887379141862766e-14,0.0,6.938893903907228e-18,1.887379141862766e-14,-1.4155343563970746e-15,0.1905657368248055,0.01270116691949863,0.0021974556779024573,0.012772066043292611,0.009142178730775802,0.0,0.0,0.0,-6.938893903907228e-18,0.4545204860745143,0.35,0.037366351006555505,0.00018260741731648822,0.0009270596421375875,0.03147606541506364,0.040772066043292615,-9.898913028936189,-0.5010446833484303,0.0,0.012701307240584932,1.4032108630254725e-07,0.0021974554665685005,-2.1133395684477807e-10,0.012772156126486753,9.008319414201271e-08,0.009142252822022408,7.409124660670563e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,88.0,0.0,0.0,3.0531133177191805e-16,0.0,0.0,-1.2434497875801753e-14,-4.440892098500626e-16,0.0,0.0,-2.220446049250313e-16,0.0,5.551115123125783e-17,0.0,1.7763568394002505e-14,0.0,-4.052314039881821e-15,0.0,3.3306690738754696e-16,-6.661338147750939e-16,-1.7985612998927536e-14,0.0,0.0,1.7985612998927536e-14,5.273559366969494e-16,0.19036216544975615,0.012703719832244817,0.0021980123137441323,0.012773164884211825,0.009141525697862037,0.0,0.0,0.0,0.0,0.45426210680784807,0.35,0.0372662082106108,0.00018215424412278,0.0009243236813617102,0.0314777783243877,0.04077316488421183,-9.901385688085513,-0.5193286342814418,0.0,0.012703904053989624,1.842217448068395e-07,0.0021980120374992082,-2.762449240710507e-10,0.012773283123652173,1.1823944034809741e-07,0.009141622935838405,9.723797636876363e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,90.0,0.0,0.0,-4.163336342344337e-17,0.0,0.0,-1.2434497875801753e-14,-4.440892098500626e-16,0.0,0.0,2.220446049250313e-16,0.0,-1.1102230246251565e-16,0.0,1.7763568394002505e-14,0.0,-4.274358644806853e-15,0.0,5.551115123125783e-17,4.440892098500626e-16,-1.7985612998927536e-14,0.0,-6.938893903907228e-18,1.7985612998927536e-14,1.7208456881689926e-15,0.19015854019783096,0.012705708102015961,0.0021985659773505737,0.012773901571127448,0.009140579182846047,0.0,0.0,0.0,6.938893903907228e-18,0.45400388622615506,0.35,0.03716621659160336,0.00018170176096224836,0.0009215940593058114,0.031479422769866865,0.04077390157112745,-9.903864728816483,-0.5376109133138129,0.0,0.012705742205809393,3.41037934316335e-08,0.002198565921802835,-5.554773871777052e-11,0.012773923438831165,2.186770371725988e-08,0.009140597165120966,1.798227491911497e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,92.0,0.0,2.220446049250313e-16,3.469446951953614e-18,0.0,0.0,-1.2434497875801753e-14,-4.440892098500626e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,1.865174681370263e-14,0.0,-4.052314039881821e-15,0.0,3.3306690738754696e-16,-4.440892098500626e-16,-1.8207657603852567e-14,-1.1102230246251565e-16,6.938893903907228e-18,1.865174681370263e-14,-8.604228440844963e-16,0.18995487921736004,0.01270723779951878,0.002199116513165777,0.012774344105138662,0.009139395077270254,0.0,0.0,0.0,-6.938893903907228e-18,0.4537458468957935,0.35,0.037066384710961936,0.0001812499265762422,0.0009188705936352705,0.03148101087194681,0.040774344105138666,-9.906349632013487,-0.5558908749207654,0.0,0.012707154969758515,-8.282976026591227e-08,0.002199116624315377,1.1114959994062978e-10,0.012774290929698461,-5.317544020042031e-08,0.009139351360693607,-4.37165766468961e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,94.0,0.0,0.0,-6.071532165918825e-17,0.0,0.0,-1.3322676295501878e-14,0.0,0.0,0.0,0.0,4.440892098500626e-16,5.551115123125783e-17,0.0,1.9539925233402755e-14,0.0,-4.274358644806853e-15,0.0,4.440892098500626e-16,2.220446049250313e-16,-1.865174681370263e-14,0.0,6.938893903907228e-18,1.9539925233402755e-14,-8.049116928532385e-16,0.1897511913869281,0.012708357164657652,0.0021996638599595126,0.012774523536324904,0.009137998933545652,0.0,0.0,0.0,-6.938893903907228e-18,0.45348799957499286,0.35,0.03696671653665991,0.00018079872388738734,0.0009161532045617147,0.03148254813258209,0.04077452353632491,-9.90884015419246,-0.574168228547383,0.0,0.012708305100587309,-5.206407034316629e-08,0.0021996639276115754,6.765206277126179e-11,0.012774490115409952,-3.3420914952175806e-08,0.009137971462006067,-2.7471539584822402e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,96.0,0.0,0.0,3.642919299551295e-17,0.0,0.0,-1.2434497875801753e-14,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,-4.440892098500626e-16,0.0,0.0,1.865174681370263e-14,0.0,-4.274358644806853e-15,0.0,1.1102230246251565e-16,-6.661338147750939e-16,-1.9095836023552692e-14,2.220446049250313e-16,6.938893903907228e-18,1.9095836023552692e-14,-1.4710455076283324e-15,0.18954748638984936,0.012709119617499626,0.002200207947948033,0.012774474198722956,0.00913641899008543,0.0,0.0,0.0,0.0,0.45323035600208433,0.35,0.03686721640023513,0.0001803481338588863,0.0009134418039649755,0.031484040652281164,0.04077447419872296,-9.911336027533759,-0.5924426524993831,0.0,0.012709132928693554,1.3311193928361442e-08,0.0022002079305110237,-1.7437009301735085e-11,0.012774482740557716,8.54183476034498e-09,0.009136426010492518,7.0204070872631474e-09
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,98.0,0.0,0.0,-1.214306433183765e-16,0.0,0.0,-1.1546319456101628e-14,2.220446049250313e-16,0.0,0.0,0.0,-4.440892098500626e-16,0.0,0.0,1.865174681370263e-14,0.0,-4.052314039881821e-15,0.0,5.551115123125783e-17,-1.1102230246251565e-16,-1.865174681370263e-14,0.0,0.0,1.865174681370263e-14,-1.1934897514720433e-15,0.18934377390046375,0.012709578680821843,0.0022007487071512657,0.0127742304525758,0.009134683492322583,0.0,0.0,0.0,0.0,0.45297292786348425,0.35,0.03676788859709991,0.00017989813758529833,0.0009107363042474832,0.031485494550752634,0.040774230452575805,-9.913836984283185,-0.6107138250824825,0.0,0.01270964921131509,7.05304932478723e-08,0.0022007486149404104,-9.221085527089112e-11,0.01277427569943963,4.524686382859078e-08,0.009134720675009731,3.718268714800188e-08
axm_complements_sigma_xl_075_hm_1,0.75,1.0,4500.0,100.0,0.0,-1.1102230246251565e-16,7.632783294297951e-17,0.0,0.0,-1.1546319456101628e-14,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.865174681370263e-14,0.0,-4.274358644806853e-15,0.0,2.7755575615628914e-16,6.661338147750939e-16,-1.8207657603852567e-14,0.0,0.0,1.865174681370263e-14,-1.304512053934559e-15,0.189140063583827,0.01270978797825778,0.0022012860673939184,0.012773826683486263,0.009132820691920257,0.0,0.0,0.0,0.0,0.45271572679361183,0.35,0.03666873738663239,0.00017944871629274289,0.0009080366183361698,0.03148691596684844,0.04077382668348627,-9.916342756751838,-0.6289814246023981,0.0,0.012709841283063576,5.330480579504582e-08,0.0022012859980749524,-6.931896593190268e-11,0.012773860871740964,3.418825470120901e-08,0.00913284878336175,2.8091441492406055e-08
