scenario,time,time_to_terminal,log_capital,log_capability,log_population,log_consumption,log_shadow_value,log_output,log_service_composite,log_wage,log_ai_price,log_ai_marginal_cost,log_ai_services,log_inference_compute,log_human_research,log_production_labor,log_automated_research,log_automated_research_services,log_effective_research,log_output_per_capita,log_consumption_per_capita,log_capital_per_capita,capital_growth,capability_growth,consumption_growth,consumption_per_capita_growth,shadow_growth,output_growth,output_per_capita_growth,wage_growth,output_capital_ratio,capability_growth_to_output_capital,gross_capital_return,net_capital_return,human_research_share,production_labor_population_share,ai_share,inverse_demand_elasticity,monopoly_soc_margin,automated_research_share,inference_share,research_resource_share,investment_share,consumption_share,resource_share_sum,production_labor_share,aggregate_labor_share,ai_markup,ai_profit_share,shadow_capability_to_output,shadow_capability_to_capital,human_to_automated_research_ratio,human_to_automated_service_ratio,singularity_time_estimate,monopoly_foc_log_error,final_production_log_error,inference_identity_log_error,research_ces_log_error,research_compute_foc_log_error,research_human_foc_log_error,labor_market_error,euler_residual,capital_law_residual,capability_law_residual,consumption_euler_path_residual,shadow_costate_residual,terminal_boundary_z
equilibrium_sigma_1.5_z_128,882.1079318698876,8.16905063629747e-05,24.267224077062764,8.017351536075521,10.585295182438651,27.769654178976307,17.356088084756088,29.118033002073844,31.507237397974826,10.93513807728868,-7.616497668773569,-8.017351536075521,36.33330408873687,28.315952552661344,-2.076133856187015,10.585292011324146,26.57341541765269,34.59076695372821,32.49112274525921,18.532737819635194,17.184358996537654,13.681928894624113,27.237091569372478,7.377859185784229,42.11044213572517,42.09844213572517,19.854965249658076,42.17876726148508,42.16676726148508,25.658032159256788,127.84376404765202,0.05770996529040112,42.18844213572517,42.13844213572517,3.1711094768037496e-06,0.9999968288905232,0.9992512649286752,0.33025207414067936,0.2211016798651487,0.9999999797358237,0.44839512967228967,0.07850306703706454,0.21344092746832444,0.2596608758223213,1.0,0.0005016524977876024,0.0005016540885876387,1.4930990619624167,0.2211032178299227,0.02364524169200917,3.0228966997229247,3.611260697566044e-13,1.1906039245245181e-16,882.1748746658052,-1.481748057585719e-10,-3.552713678800501e-15,0.0,0.0,0.0,-3.659295089164516e-13,-4.440892098500626e-16,0.0,7.130818360678859e-06,1.869872532367367e-06,1.0742928118645523e-05,4.992578094942246e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079384765874,7.508380656418012e-05,24.267404033329438,8.01740028178801,10.585295261719049,27.769932403851968,17.35621926706712,29.118311678403977,31.507564697619795,10.935307600651361,-7.616546455535943,-8.01740028178801,36.33363163355314,28.31623135176513,-2.0762432524779886,10.585292090951684,26.573693813801956,34.591094095589966,32.49144988711212,18.53301641668493,17.18463714213292,13.68210877161039,27.239796247295008,7.378585705486524,42.11460718699373,42.10260718699373,19.856928338531134,42.182947374673056,42.170947374673055,25.660576615014875,127.8563854151325,0.05770995075083069,42.192607186993726,42.14260718699373,3.17076233678392e-06,0.9999968292376632,0.9992513465912565,0.3302520466476103,0.2211016796819988,0.9999999797402461,0.4483951847234009,0.07850304504201024,0.2134410116373047,0.25966075859728416,1.0,0.0005015977838581631,0.0005015993743105676,1.4930990006708729,0.22110321749274087,0.023642906879713915,3.02289661434679,3.609860549468751e-13,1.1900842939142226e-16,882.1748746642342,-1.481854638996083e-10,-7.105427357601002e-15,0.0,0.0,0.0,8.29558643999917e-13,-5.551115123125783e-16,0.0,6.649360766886048e-06,1.743621118599492e-06,1.0017580486021416e-05,4.655484463711446e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079445489721,6.90114218286908e-05,24.26756945143906,8.017445089436867,10.585295334587666,27.770188151631533,17.356339851481152,29.11856784121446,31.507865555581454,10.935463428683095,-7.616591300914418,-8.017445089436867,36.33393271685575,28.31648762741888,-2.0763438109944232,10.585292164139366,26.573949718995458,34.59139480843233,32.49175059994635,18.533272506626794,17.184892817043867,13.682274116851392,27.242282660086094,7.379253594574148,42.11843611623643,42.10643611623643,19.858733003388778,42.18679015449229,42.17479015449229,25.66291583001707,127.86798823101947,0.05770993738669001,42.19643611623643,42.14643611623643,3.170443274632398e-06,0.9999968295567254,0.9992514216486756,0.33025202137827925,0.22110167951366272,0.9999999797443107,0.4483952353217814,0.07850302481829531,0.21344108902985984,0.25966065083006346,1.0,0.00050154749538732,0.0005015490855202461,1.4930989443368181,0.2211032171828312,0.023640760892779045,3.022896535610216,3.6085739945036423e-13,1.1896068429726214e-16,882.1748746627901,-1.481907929701265e-10,-3.552713678800501e-15,0.0,0.0,-3.552713678800501e-15,-3.6770586575585185e-13,2.220446049250313e-16,0.0,6.1925502841120306e-06,1.6238330227125175e-06,9.32936689679309e-06,4.335648810638304e-06,128.0
equilibrium_sigma_1.5_z_128,882.107950130254,6.343013990317559e-05,24.267721504711087,8.017486276853782,10.585295401563048,27.770423236371062,17.356450693321914,29.118803307493494,31.50814210587886,10.935606666684265,-7.616632523009258,-8.017486276853782,36.33420947426786,28.316723197414078,-2.076436244997794,10.585292231408005,26.574184948411357,34.59167122526514,32.492027016771694,18.533507905930446,17.185127834808014,13.682426103148039,27.244568386169316,7.379867575154513,42.12195599465755,42.10995599465755,19.860392003922275,42.190322770106874,42.178322770106874,25.665066147423474,127.87865452926528,0.05770992510298594,42.19995599465754,42.149955994657546,3.1701500190898357e-06,0.999996829849981,0.999251490635233,0.3302519981528049,0.22110167935894212,0.9999999797480459,0.44839528182761784,0.07850300622382506,0.2134411601892707,0.25966055175928643,1.0,0.0005015012743938917,0.0005015028642332051,1.4930988925592465,0.22110321689798823,0.023638788460395646,3.022896463017317,3.607391790502993e-13,1.189168136407479e-16,882.1748746614628,-1.481854638996083e-10,0.0,0.0,7.105427357601002e-15,3.552713678800501e-15,-3.552713678800501e-13,6.661338147750939e-16,0.0,5.760501679219487e-06,1.5105384099101116e-06,8.678459636257685e-06,4.033150510451833e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079552601512,5.830024269926071e-05,24.267861271965824,8.017524136271415,10.585295463121815,27.770639326020174,17.356552579024154,29.119019747887855,31.508396310655424,10.935738330933775,-7.616670414300003,-8.017524136271415,36.33446386940723,28.316939733135815,-2.076521210297697,10.585292293236309,26.574401171030477,34.59192530730189,32.492281098801584,18.533724284766038,17.185343862898357,13.682565808844009,27.246669593928676,7.380431990528398,42.12519172182075,42.11319172182075,19.86191707620588,42.1935702036732,42.181570203673196,25.667042928795777,127.88845976309315,0.057709913812397706,42.203191721820744,42.15319172182075,3.16988048265128e-06,0.9999968301195173,0.9992515540420065,0.3302519768058578,0.22110167921673565,0.9999999797514787,0.44839532457196557,0.07850298912781578,0.21344122561562134,0.25966046068459736,1.0,0.0005014587918556479,0.0005014603814251239,1.4930988449695388,0.22110321663617866,0.023636975546547905,3.0228963961059088,3.606305451280855e-13,1.1887650204595457e-16,882.1748746602428,-1.481943456838053e-10,-7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,8.29558643999917e-13,6.661338147750939e-16,0.0,5.35301800397292e-06,1.4036854416588085e-06,8.06456119306631e-06,3.747851824442705e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079599751693,5.3585224691232725e-05,24.26798974508002,8.017558936370285,10.585295519702031,27.770837954104266,17.35664623164179,29.119218698403706,31.508629973921348,10.935859355808685,-7.616705243694021,-8.017558936370285,36.33469770763908,28.317138771268795,-2.076599309851062,10.585292350064261,26.574599921325834,34.59215885769612,32.492514649189495,18.533923178701677,17.185542434402237,13.682694225377988,27.24860115355752,7.380950835241422,42.12816619793037,42.11616619793037,19.863319013910726,42.19655544436778,42.18455544436778,25.668860193961844,127.8974733270617,0.05770990343465756,42.206166197930365,42.15616619793037,3.169632746730011e-06,0.9999968303672533,0.9992516123203358,0.330251957185487,0.2211016790860311,0.9999999797546337,0.44839536385907774,0.07850297340991007,0.2134412857691805,0.25966037696183164,1.0,0.0005014197453750346,0.0005014213346965174,1.4930988012289883,0.2211032163955472,0.023635309250524476,3.022896334445809,3.6053071843536147e-13,1.1883945996270362e-16,882.1748746591215,-1.481890166132871e-10,0.0,0.0,0.0,-3.552713678800501e-15,8.419931418757187e-13,0.0,0.0,4.9696554960121375e-06,1.3031581564959538e-06,7.487004964445987e-06,3.479442650444753e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079643088613,4.9251532686866994e-05,24.268107835992552,8.01759092417666,10.585295571706336,27.77102053055641,17.356732315955156,29.119401571255743,31.508844754295826,10.93597060038137,-7.616737258426127,-8.01759092417666,36.33491264882805,28.317321724651393,-2.0766710980272762,10.585292402296265,26.574782610101337,34.592373534277996,32.49272932576557,18.534105999549407,17.185724958850074,13.682812264286216,27.25037674091006,7.381427782988527,42.130900483800886,42.118900483800886,19.864607743710845,42.199299632765026,42.187299632765026,25.670530653453113,127.90575904182086,0.05770989389598204,42.20890048380088,42.158900483800885,3.1694050479203685e-06,0.999996830594952,0.9992516658850508,0.33025193915203294,0.22110167896589805,0.9999999797575334,0.4483953999686098,0.07850295895935618,0.21344134107349896,0.25966029999853507,1.0,0.0005013838570159867,0.0005013854461095516,1.4930987610262123,0.22110321617437412,0.023633777714799842,3.022896277637144,3.6043898334986114e-13,1.188054215211935e-16,882.174874658091,-1.481925693269659e-10,0.0,0.0,0.0,-3.552713678800501e-15,8.277822871605167e-13,-7.771561172376096e-16,0.0,4.609784816977935e-06,1.208790942008875e-06,6.944839881839471e-06,3.2274810095600515e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079682920671,4.5268326857694774e-05,24.268216383122716,8.017620326801275,10.585295619504805,27.77118835164085,17.356811443149944,29.119569664806647,31.509042176680826,10.936072854465909,-7.616766685798705,-8.017620326801275,36.33511021902078,28.317489892219502,-2.0767370844983475,10.585292450304017,26.57495053442157,34.592570861222846,32.492926652705094,18.534274045301842,17.185892732136043,13.682920763617911,27.252008932767232,7.381866212207497,42.13341394758122,42.12141394758122,19.865792394446228,42.201822197720006,42.189822197720005,25.672066128102887,127.91337559873094,0.05770988512854738,42.211413947581214,42.16141394758122,3.1691957654831335e-06,0.9999968308042345,0.9992517151174242,0.33025192257713387,0.22110167885548138,0.9999999797601982,0.4483954331575851,0.07850294567424893,0.21344139191834527,0.2596602292498206,1.0,0.0005013508713258085,0.0005013524602099034,1.4930987240750588,0.22110321597108895,0.023632370040733264,3.0228962253085103,3.6035468264185553e-13,1.187741425780862e-16,882.1748746571436,-1.481943456838053e-10,3.552713678800501e-15,0.0,0.0,0.0,-3.623767952376511e-13,-6.661338147750939e-16,0.0,4.272630295787394e-06,1.1203808005788574e-06,6.436899695927423e-06,2.991424953080468e-06,128.0
equilibrium_sigma_1.5_z_128,882.107971953132,4.160726189184061e-05,24.268316157257136,8.017647353034123,10.585295663437584,27.771342609055118,17.35688417510879,29.119724172683632,31.50922364296833,10.936166844163138,-7.61679373477789,-8.017647353034123,36.335291821161285,28.317644468127163,-2.076797737827725,10.585292494429153,26.575104886719522,34.59275223975364,32.493108031230996,18.534428509246048,17.186046945617534,13.683020493819551,27.253509294297377,7.382269229578859,42.135724399474825,42.123724399474824,19.866881360626916,42.204141017953155,42.192141017953155,25.67347763511759,127.92037696810551,0.057709877070011184,42.21372439947482,42.16372439947482,3.16900340981472e-06,0.9999968309965902,0.9992517603678768,0.33025190734281484,0.22110167875399525,0.9999999797626473,0.4483954636622307,0.07850293346083742,0.2134414386623093,0.25966016421462257,1.0,0.0005013205535225617,0.0005013221422141412,1.4930986901125334,0.22110321578424663,0.023631076211329486,3.0228961771152982,3.6027721268579e-13,1.1874539892999698e-16,882.174874656273,-1.481890166132871e-10,0.0,0.0,7.105427357601002e-15,0.0,-3.5349501104064984e-13,-5.551115123125783e-16,0.0,3.957316966562985e-06,1.0376978556436711e-06,5.961863799086586e-06,2.7706605152388875e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079753181092,3.824228474513802e-05,24.26840786702627,8.017672194828016,10.58529570381731,27.7714843983973,17.35695102840365,29.119866192259423,31.509390442001127,10.936253237023754,-7.61681859747841,-8.017672194828016,36.33545874505935,28.317786550231332,-2.0768534887931533,10.585292534985678,26.57524676326922,34.592918958097236,32.493274749570084,18.534570488442114,17.18618869457999,13.683112163208959,27.25488846052604,7.382639691912398,42.1378482172116,42.1258482172116,19.86788236157569,42.20627252449865,42.19427252449865,25.67477500492633,127.92681277942907,0.057709869663066786,42.215848217211594,42.1658482172116,3.1688266117836314e-06,0.9999968311733882,0.9992518019584877,0.3302518933406425,0.22110167866071728,0.9999999797648984,0.448395491699673,0.0785029222328704,0.213441481635324,0.2596601044321325,0.9999999999999999,0.0005012926878132217,0.0005012942763278643,1.4930986588968755,0.22110321561251373,0.023629887019464065,3.022896132738041,3.60206019030634e-13,1.1871898466143837e-16,882.1748746554728,-1.481907929701265e-10,0.0,0.0,0.0,0.0,-3.4994229736184934e-13,-1.1102230246251565e-16,0.0,3.6628956614492836e-06,9.604934199103354e-07,5.518303481721887e-06,2.564524010040259e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079784109447,3.51494492178972e-05,24.26849216388579,8.017695028648028,10.585295740931336,27.77161472686798,17.357012477927206,29.119996732366452,31.50954375863305,10.93633264673562,-7.616841450514141,-8.017695028648028,36.33561217645752,28.317917147809496,-2.0769047334160486,10.585292572262203,26.57537717189244,34.59307220054047,32.49342799200918,18.534700991435116,17.186318985936644,13.683196422954452,27.2561562104927,7.382980226071027,42.13980046026825,42.12780046026825,19.868802495268504,42.20823184459382,42.19623184459382,25.67596783843924,127.93272866747952,0.05770986285503796,42.21780046026824,42.167800460268246,3.1686641130176225e-06,0.999996831335887,0.9992518401852825,0.3302518804709549,0.22110167857498353,0.9999999797669672,0.448395517469471,0.07850291191100787,0.21344152114089882,0.2596600494786222,0.9999999999999999,0.0005012670758607529,0.0005012686642127808,1.4930986302059117,0.2211032154546682,0.02362879400264949,3.022896091880725,3.6014059238066804e-13,1.186947106465169e-16,882.1748746547372,-1.481978983974841e-10,0.0,0.0,0.0,-3.552713678800501e-15,8.331113576787175e-13,-1.1102230246251565e-16,0.0,3.3883732974970826e-06,8.885070750253021e-07,5.104722340831813e-06,2.3723200897052266e-06,128.0
equilibrium_sigma_1.5_z_128,882.107981253648,3.2306745993082586e-05,24.268569646713587,8.01771601671681,10.585295775043775,27.771734520377763,17.357068960244096,29.120116720415815,31.509684682090047,10.936405637458781,-7.6168624562444975,-8.01771601671681,36.3357532053986,28.318037188681792,-2.076951835750533,10.585292606523998,26.575497039070676,34.59321305578749,32.49356884725239,18.53482094537204,17.186438745333987,13.683273871669812,27.257321535751142,7.3832932473736435,42.14159497536865,42.12959497536865,19.86964828806374,42.21003285886242,42.19803285886242,25.677064056927946,127.93816659202619,0.05770985659750583,42.21959497536864,42.169594975368646,3.168514756969927e-06,0.999996831485243,0.999251875320335,0.3302518686421539,0.2211016784961839,0.9999999797688686,0.44839554115503827,0.07850290242227292,0.2134415574582189,0.25965999896446995,1.0,0.000501243535375555,0.0005012451235781273,1.4930986038354381,0.22110321530958615,0.02362778938288979,3.0228960542694616,3.6008046490131555e-13,1.1867240317226177e-16,882.1748746540612,-1.482067801816811e-10,0.0,0.0,0.0,-3.552713678800501e-15,-3.5704772471945034e-13,-4.440892098500626e-16,0.0,3.1327333047670436e-06,8.214722058141888e-07,4.719588226009819e-06,2.1933362006620882e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079838664482,2.9693945748476835e-05,24.268640866058536,8.017735308165523,10.58529580639738,27.771844630116256,17.357120876688143,29.120227008976855,31.509814213697815,10.936472727822514,-7.6168817639263295,-8.017735308165523,36.33588283395903,28.31814752579351,-2.076995130481519,10.585292638014879,26.57560721651821,34.593342524683734,32.49369831614515,18.534931202579475,17.186548823718876,13.683345059661157,27.25839270373373,7.38358097661766,42.14324449407046,42.13124449407046,19.870425740699105,42.21168835318299,42.19968835318299,25.678071739282462,127.94316513354683,0.05770985084596502,42.221244494070454,42.17124449407046,3.1683774806053864e-06,0.9999968316225194,0.9992519076137164,0.33025185777004884,0.2211016784237574,0.999999979770616,0.44839556292494637,0.07850289369954083,0.21344159084410083,0.25965995253141194,1.0,0.000501221898810008,0.0005012234868752183,1.4930985795977925,0.2211032151762436,0.023626866011133917,3.0228960196506915,3.600252068083239e-13,1.186519026683589e-16,882.1748746534398,-1.481996747543235e-10,7.105427357601002e-15,0.0,7.105427357601002e-15,0.0,8.15347789284715e-13,-4.440892098500626e-16,0.0,2.894951052212491e-06,7.591204882473335e-07,4.361360012694604e-06,2.0268563289960184e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079862679388,2.7292455115457415e-05,24.26870632802112,8.017753040085102,10.585295835215266,27.771945838552107,17.357168596191393,29.120328381786756,31.50993327393998,10.936534394589573,-7.616899510766135,-8.017753040085102,36.33600198331251,28.318248943227402,-2.0770349252652007,10.58529266695894,26.575708487185885,34.59346152727099,32.493817318729185,18.53503254657149,17.18665000333684,13.683410492805855,27.259377315658426,7.3838454556373,42.14476072195934,42.132760721959336,19.871140370334732,42.21321007786385,42.20121007786385,25.678998151387614,127.94775976351313,0.057709845559507415,42.22276072195933,42.172760721959335,3.1682513069153406e-06,0.9999968317486931,0.9992519372952631,0.33025184777726146,0.22110167835718866,0.9999999797722223,0.44839558293414666,0.07850288568108084,0.21344162153471516,0.2596599098500573,1.0,0.0005012020121737426,0.0005012036001127055,1.4930985573204232,0.22110321505367952,0.02362601731657791,3.0228959877901116,3.599744232720102e-13,1.186330625540785e-16,882.1748746528688,-1.482103328953599e-10,0.0,0.0,0.0,0.0,-3.5704772471945034e-13,0.0,0.0,2.674013703796163e-06,7.011854954441787e-07,4.028507255782188e-06,1.8721692818246538e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079884752095,2.5085184461204335e-05,24.268766497850674,8.017769338500669,10.585295861702514,27.77203886499459,17.35721245790637,29.12042155932119,31.510042709000704,10.936591076034562,-7.616915822895194,-8.017769338500669,36.33611150027739,28.31834216177672,-2.0770715029328937,10.585292693562158,26.575801570826123,34.59357090932679,32.49392670078204,18.535125697618675,17.18674300329208,13.68347063614816,27.2602823602595,7.384088561735774,42.146154421385845,42.134154421385844,19.871797249551243,42.21460882891331,42.20260882891331,25.679849615835632,127.9519830951086,0.05770984070053116,42.22415442138584,42.17415442138584,3.1681353378760984e-06,0.9999968318646622,0.9992519645762281,0.3302518385926699,0.22110167829600386,0.9999999797736985,0.44839560132503903,0.07850287831011575,0.21344164974730687,0.25965987061753826,0.9999999999999999,0.000501183733927164,0.0005011853217500923,1.4930985368448275,0.22110321494103374,0.02362523725969965,3.02289595847102,3.5992775154329135e-13,1.186157481687027e-16,882.1748746523438,-1.482014511111629e-10,-3.552713678800501e-15,0.0,0.0,-3.552713678800501e-15,8.36664071357518e-13,2.220446049250313e-16,0.0,2.4689215685214094e-06,6.474053568794602e-07,3.7195261413103253e-06,1.728576211945665e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079905039677,2.305642624378379e-05,24.26882180322089,8.017784319258867,10.585295886047613,27.772124370657966,17.357252773593956,29.120507203866836,31.510143296722305,10.936643175039187,-7.616930816257778,-8.017784319258867,36.33621216327893,28.318427844020064,-2.077105123463559,10.585292718013847,26.57588712906051,34.59367144831938,32.49402723977191,18.535211317819225,17.186828484610352,13.683525917173279,27.26111426272829,7.384312020833946,42.147435486847264,42.135435486847264,19.872401041881005,42.215894538356565,42.203894538356565,25.680632171522056,127.95586511165837,0.05770983623447162,42.22543548684726,42.17543548684726,3.1680287481493612e-06,0.9999968319712519,0.9992519896507701,0.33025183015090737,0.22110167823976748,0.9999999797750552,0.44839561822852186,0.07850287153443396,0.21344167568165587,0.25965983455538827,0.9999999999999999,0.0005011669339840251,0.0005011685217003082,1.4930985180252385,0.221103214837494,0.02362452028951933,3.0228959314933723,3.5988485835438313e-13,1.1859983580390007e-16,882.1748746518613,-1.482032274680023e-10,0.0,0.0,0.0,-3.552713678800501e-15,-3.623767952376511e-13,4.440892098500626e-16,0.0,2.278700602431627e-06,5.975249957046458e-07,3.4329498035390316e-06,1.5953953607095173e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079923686506,2.119174337167351e-05,24.268872637271226,8.017798088851718,10.585295908423808,27.77220296336377,17.357289829840457,29.12058592423115,31.51023575213679,10.936691061948736,-7.616944597435609,-8.017798088851718,36.336304687884905,28.318506599033185,-2.077136025851159,10.585292740488011,26.575965770084885,34.593763858936605,32.494119650386644,18.53529001580734,17.186907054939965,13.683576728847418,27.26187893018557,7.384517419686466,42.148613015017574,42.13661301501757,19.872956034816326,42.21707633351765,42.20507633351765,25.68135161047025,127.95943337884111,0.05770983212955944,42.22661301501757,42.17661301501757,3.1679307791234696e-06,0.9999968320692209,0.9992520126973474,0.33025182239189305,0.22110167818807944,0.9999999797763022,0.44839563376489516,0.07850286530602102,0.213441699521481,0.2596598014076029,1.0,0.0005011514927772253,0.0005011530803954938,1.493098500727722,0.22110321474232758,0.02362386130393949,3.022895906672428,3.598454374982684e-13,1.1858521180345827e-16,882.1748746514178,-1.482121092521993e-10,0.0,0.0,0.0,-3.552713678800501e-15,-3.481659405224491e-13,6.661338147750939e-16,0.0,2.102410469717597e-06,5.512978322741446e-07,3.16736144867491e-06,1.4719684067188155e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079940825277,1.9477866203487793e-05,24.268919361386875,8.017810745169678,10.585295928990334,27.772275201838934,17.3573238900842,29.120658280047493,31.510320732522132,10.936735077199618,-7.616957264401581,-8.017810745169678,36.33638973186571,28.318578986696032,-2.07716442978551,10.585292761144583,26.576038052970226,34.5938487981399,32.49420458958765,18.53536235105716,17.1869792728486,13.68362343239654,27.26258179326971,7.384706217053709,42.14969536879494,42.13769536879494,19.87346616999833,42.21816261256124,42.206162612561236,25.68201293735598,127.96271323877251,0.057709828356594696,42.22769536879493,42.177695368794936,3.167840733552017e-06,0.9999968321592665,0.9992520338799797,0.3302518152604068,0.22110167814057177,0.9999999797774481,0.44839564804472876,0.07850285958072863,0.21344172143572554,0.2596597709388171,1.0,0.0005011373004135744,0.0005011388879417562,1.493098484829191,0.2211032146548576,0.023623255613508757,3.022895883837644,3.5980920762955163e-13,1.185717717451573e-16,882.1748746510103,-1.482121092521993e-10,0.0,0.0,7.105427357601002e-15,3.552713678800501e-15,-3.623767952376511e-13,2.220446049250313e-16,0.0,1.939146773821676e-06,5.084865808413497e-07,2.9213986536547054e-06,1.3576620077060397e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079956577954,1.79025985289627e-05,24.26896230776489,8.017822378196774,10.585295947893545,27.77234159968328,17.35735519648617,29.120724785748976,31.510398842069502,10.936775533727785,-7.616968907215508,-8.017822378196774,36.336467899865134,28.31864552166836,-2.0771905372066364,10.585292780130557,26.57610449163254,34.59392686982932,32.49428266127496,18.53542883785543,17.187045651789735,13.683666359871346,27.26322784454101,7.384879754018758,42.150690236448526,42.138690236448525,19.873935071095023,42.219161086047876,42.207161086047876,25.6826206003259,127.96572798923793,0.057709824888737674,42.22869023644852,42.178690236448524,3.16775797059871e-06,0.9999968322420294,0.9992520533494246,0.33025180870569376,0.22110167809690637,0.9999999797785015,0.4483956611696478,0.07850285431796247,0.2134417415797305,0.25965974293265925,1.0,0.0005011242558855355,0.0005011258433309221,1.4930984702164887,0.22110321457446658,0.023622698907991332,3.0228958628316867,3.597759102373952e-13,1.1855941968686655e-16,882.1748746506356,-1.482103328953599e-10,0.0,0.0,0.0,-7.105427357601002e-15,-3.6060043839825084e-13,-8.881784197001252e-16,0.0,1.788046429140877e-06,4.6886446281035887e-07,2.693759171279453e-06,1.2518709020525876e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079971056637,1.645473025746469e-05,24.26900178175821,8.017833070645544,10.585295965267964,27.772402628993525,17.357383971638754,29.120785914198454,31.51047063614664,10.936812719183687,-7.616979608659584,-8.017833070645544,36.3365397476669,28.318706677021353,-2.0772145337429944,10.585292797581046,26.57616555845913,34.593998629104675,32.49435442054838,18.53548994893049,17.18710666372556,13.683705816490246,27.26382167358356,7.385039263415409,42.15160468567081,42.13960468567081,19.874366069278153,42.22007885163239,42.208078851632386,25.683179416621282,127.96849904748728,0.05770982170131515,42.22960468567081,42.17960468567081,3.16768190125481e-06,0.9999968323180988,0.9992520712442403,0.3302518026811058,0.22110167805677247,0.9999999797794696,0.44839567323306856,0.07850284948039002,0.21344176009634833,0.25965971719019304,0.9999999999999999,0.0005011122663589895,0.0005011138537282748,1.4930984567856114,0.2211032145005724,0.02362218722583978,3.022895843509444,3.5974530779015433e-13,1.18548067476926e-16,882.1748746502914,-1.482138856090387e-10,0.0,0.0,7.105427357601002e-15,0.0,8.29558643999917e-13,2.220446049250313e-16,0.0,1.648283074473511e-06,4.322155033875674e-07,2.4831999283492223e-06,1.1540175606228331e-06,128.0
equilibrium_sigma_1.5_z_128,882.107998436436,1.5123957950891054e-05,24.269038064063782,8.017842898549771,10.585295981237232,27.772458723746368,17.357410420160843,29.1208421000769,31.510536625277396,10.936846897993505,-7.616989444831596,-8.017842898549771,36.33660578617721,28.318762887627436,-2.0772365900297967,10.585292813620232,26.576221687693824,34.5940645862436,32.49442037768552,18.53554611883967,17.187162742509138,13.68374208282655,27.264367499775073,7.385185878633533,42.15244521404982,42.14044521404982,19.87476222701335,42.220922427861375,42.208922427861374,25.68369277863831,127.97104610318125,0.057709818771653716,42.230445214049816,42.18044521404982,3.167611984140351e-06,0.9999968323880158,0.9992520876917828,0.33025179714376646,0.2211016780198845,0.9999999797803594,0.44839568432083404,0.07850284503369415,0.213441777116926,0.2596596935285458,1.0,0.0005011012465055552,0.0005011028338048959,1.493098444440995,0.2211032144326603,0.023621716925715696,3.0228958257370597,3.597171820151878e-13,1.1853763411453906e-16,882.1748746499748,-1.482050038248417e-10,7.105427357601002e-15,0.0,0.0,-3.552713678800501e-15,-3.552713678800501e-13,2.220446049250313e-16,0.0,1.5190764131034484e-06,3.9833468079564227e-07,2.2885455024379553e-06,1.0635556044746863e-06,128.0
equilibrium_sigma_1.5_z_128,882.1079996595824,1.3900811495659582e-05,24.269071412685282,8.017851931796157,10.58529599591499,27.77251028283305,17.357434730128602,29.120893742922995,31.510597278711725,10.936878313199907,-7.616998485677112,-8.017851931796157,36.33666648499746,28.3188145532013,-2.0772568629095183,10.58529282836225,26.576273278473302,34.59412521026946,32.49448100170975,18.535597747008005,17.18721428691806,13.683775416770292,27.264869201699963,7.385320641518881,42.15321779436619,42.14121779436619,19.875126359409357,42.22169780747081,42.20969780747081,25.684164656591307,127.97338725565511,0.05770981607890922,42.23121779436619,42.18121779436619,3.1675477216820156e-06,0.9999968324522783,0.9992521028091049,0.330251792054268,0.2211016779859799,0.9999999797811774,0.4483956945118673,0.07850284094631663,0.21344179276221295,0.25965967177960303,1.0,0.0005010911178997002,0.000501092705134756,1.4930984330947454,0.2211032143702329,0.023621284660945163,3.0228958093912013,3.5969133235104875e-13,1.185280451746075e-16,882.1748746496839,-1.482138856090387e-10,-7.105427357601002e-15,0.0,0.0,0.0,-3.5349501104064984e-13,-8.881784197001252e-16,0.0,1.3996880809941104e-06,3.6702825756407265e-07,2.1086815209514498e-06,9.799676412569625e-07,128.0
